8/11 18:44:45.464  COMBAT_LOG_VERSION,9,ADVANCED_LOG_ENABLED,1
8/11 18:45:22.634  SWING_DAMAGE_LANDED,Creature-0-3771-1669-12767-99773-00006F20A4,"Bloodworm",0xa28,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,39697,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,78,112,-1,1,0,0,0,nil,nil,nil
8/11 18:45:22.768  SPELL_DAMAGE,Player-1389-0853BA1B,"Daisynl-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,193455,"Cobra Shot",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,38787,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,909,649,-1,1,0,0,0,1,nil,nil
8/11 18:45:22.902  SPELL_DAMAGE,Pet-0-4235-1750-11535-86731-0102CBCCBA,"Clefthoof",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,49966,"Smack",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,36709,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,2078,1485,-1,1,0,0,0,1,nil,nil
8/11 18:45:23.167  SWING_DAMAGE_LANDED,Pet-0-3771-1669-12767-113185-0402ED8757,"Fox",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,36480,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,229,332,-1,1,0,0,0,nil,nil,nil
8/11 18:45:23.167  SPELL_DAMAGE,Player-1389-00279295,"Crazydwarf-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,131900,"A Murder of Crows",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,36158,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,322,469,-1,1,0,0,0,nil,nil,nil
8/11 18:45:23.167  SPELL_DAMAGE,Player-1388-0839852B,"Ixilichit-Lightbringer",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,52212,"Death and Decay",0x20,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,36067,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,90,89,-1,32,0,0,0,nil,nil,nil
8/11 18:45:23.267  SWING_DAMAGE_LANDED,Creature-0-3771-1669-12767-111694-00006F205D,"Acherus Death Knight",0xa28,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,35918,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,148,215,-1,1,0,0,0,nil,nil,nil
8/11 18:45:23.401  SWING_DAMAGE_LANDED,Creature-0-3771-1669-12767-99773-00006F20AD,"Bloodworm",0xa28,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,35840,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,78,112,-1,1,0,0,0,nil,nil,nil
8/11 18:45:23.500  SPELL_DAMAGE,Player-1389-0853BA1B,"Daisynl-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,131900,"A Murder of Crows",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,35512,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,328,477,-1,1,0,0,0,nil,nil,nil
8/11 18:45:23.500  SPELL_AURA_REMOVED,Pet-0-4235-1750-11535-86731-0102CBCCBA,"Clefthoof",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,2649,"Growl",0x1,DEBUFF
8/11 18:45:23.500  SWING_DAMAGE_LANDED,Player-1388-0839852B,"Ixilichit-Lightbringer",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,33903,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,1608,1172,-1,1,0,0,0,1,nil,nil
8/11 18:45:23.801  SWING_DAMAGE_LANDED,Creature-0-3771-1669-12767-99773-00006F20A4,"Bloodworm",0xa28,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,33825,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,78,112,-1,1,0,0,0,nil,nil,nil
8/11 18:45:23.801  SWING_DAMAGE_LANDED,Pet-0-4235-1750-11535-86731-0102CBCCBA,"Clefthoof",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,33531,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,294,428,-1,1,0,0,0,nil,nil,nil
8/11 18:45:23.966  RANGE_DAMAGE,Player-1389-00279295,"Crazydwarf-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,75,"Auto Shot",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,33062,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,468,683,-1,1,0,0,0,nil,nil,nil
8/11 18:45:23.966  SPELL_DAMAGE,Player-1389-06944028,"Craise-Terokkar",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,184575,"Blade of Justice",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,32025,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,1037,1512,-1,1,0,0,0,nil,nil,nil
8/11 18:45:24.064  SPELL_PERIODIC_DAMAGE,Player-1388-0839852B,"Ixilichit-Lightbringer",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,55078,"Blood Plague",0x20,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,31868,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,157,155,-1,32,0,0,0,nil,nil,nil
8/11 18:45:24.065  SPELL_DAMAGE,Player-1389-00279295,"Crazydwarf-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,193455,"Cobra Shot",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,31350,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,517,754,-1,1,0,0,0,nil,nil,nil
8/11 18:45:24.184  SPELL_DAMAGE,Player-1389-00279295,"Crazydwarf-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,131900,"A Murder of Crows",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,30658,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,691,492,-1,1,0,0,0,1,nil,nil
8/11 18:45:24.184  SPELL_DAMAGE,Player-1388-0839852B,"Ixilichit-Lightbringer",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,52212,"Death and Decay",0x20,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,30567,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,90,89,-1,32,0,0,0,nil,nil,nil
8/11 18:45:24.392  SWING_DAMAGE_LANDED,Creature-0-3771-1669-12767-99773-00006F20AD,"Bloodworm",0xa28,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,30489,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,78,112,-1,1,0,0,0,nil,nil,nil
8/11 18:45:24.392  SPELL_DAMAGE,Player-1389-0853BA1B,"Daisynl-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,131900,"A Murder of Crows",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,29953,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,536,382,-1,1,0,0,0,1,nil,nil
8/11 18:45:24.506  SPELL_DAMAGE,Creature-0-3771-1669-12767-111694-00006F205D,"Acherus Death Knight",0xa28,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,222418,"Heart Strike",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,29785,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,168,245,-1,1,0,0,0,nil,nil,nil
8/11 18:45:24.693  SWING_DAMAGE,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Pet-0-4235-1750-11535-86731-0102CBCCBA,"Clefthoof",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,29785,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,1254,2281,-1,1,0,0,0,nil,nil,nil
8/11 18:45:24.693  SPELL_PERIODIC_DAMAGE,Player-1389-00279295,"Crazydwarf-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,217200,"Barbed Shot",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,29709,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,75,109,-1,1,0,0,0,nil,nil,nil
8/11 18:45:24.828  SWING_DAMAGE_LANDED,Creature-0-3771-1669-12767-111694-00006F205D,"Acherus Death Knight",0xa28,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,29560,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,148,215,-1,1,0,0,0,nil,nil,nil
8/11 18:45:24.962  SWING_DAMAGE_LANDED,Pet-0-3771-1669-12767-113185-0402ED8757,"Fox",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,29332,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,227,332,-1,1,0,0,0,nil,nil,nil
8/11 18:45:25.095  RANGE_DAMAGE,Player-1389-0853BA1B,"Daisynl-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,75,"Auto Shot",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,28538,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,794,566,-1,1,0,0,0,1,nil,nil
8/11 18:45:25.195  SPELL_DAMAGE,Player-1389-00279295,"Crazydwarf-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,131900,"A Murder of Crows",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,28200,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,338,492,-1,1,0,0,0,nil,nil,nil
8/11 18:45:25.195  SPELL_DAMAGE,Player-1388-0839852B,"Ixilichit-Lightbringer",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,52212,"Death and Decay",0x20,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,28109,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,90,89,-1,32,0,0,0,nil,nil,nil
8/11 18:45:25.195  SWING_DAMAGE_LANDED,Pet-0-4235-1750-11535-86731-0102CBCCBA,"Clefthoof",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,27815,208644,0,0,610,1,0,0,0,774.17,1598.13,830,3.5465,110,294,428,-1,1,0,0,0,nil,nil,nil
8/11 18:45:25.295  SPELL_CAST_START,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,0000000000000000,nil,0x80000000,0x80000000,251094,"Dread Swing",0x1
8/11 18:45:25.295  SPELL_AURA_APPLIED,Pet-0-3771-1669-12767-113185-0402ED8757,"Fox",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,2649,"Growl",0x1,DEBUFF
8/11 18:45:25.295  SPELL_DAMAGE,Player-1389-0853BA1B,"Daisynl-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,171457,"Chimaera Shot",0x8,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,25913,208644,0,0,610,1,0,0,0,774.17,1598.13,830,0.6419,110,1901,931,-1,8,0,0,0,1,nil,nil
8/11 18:45:25.462  SPELL_AURA_REFRESH,Player-1389-00279295,"Crazydwarf-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,217200,"Barbed Shot",0x1,DEBUFF
8/11 18:45:25.462  SPELL_DAMAGE,Player-1389-0853BA1B,"Daisynl-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,131900,"A Murder of Crows",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,25650,208644,0,0,610,1,0,0,0,774.17,1598.13,830,0.6419,110,263,382,-1,1,0,0,0,nil,nil,nil
8/11 18:45:25.695  SWING_DAMAGE_LANDED,Creature-0-3771-1669-12767-99773-00006F20AD,"Bloodworm",0xa28,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,25572,208644,0,0,610,1,0,0,0,774.17,1598.13,830,0.6419,110,78,112,-1,1,0,0,0,nil,nil,nil
8/11 18:45:25.695  SWING_DAMAGE_LANDED,Player-1389-06944028,"Craise-Terokkar",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,24982,208644,0,0,610,1,0,0,0,774.17,1598.13,830,0.6419,110,589,859,-1,1,0,0,0,nil,nil,nil
8/11 18:45:25.695  SPELL_AURA_REMOVED,Player-1389-06944028,"Craise-Terokkar",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,197277,"Judgment",0x2,DEBUFF
8/11 18:45:25.695  SPELL_DAMAGE,Player-1389-06944028,"Craise-Terokkar",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,224239,"Divine Storm",0x2,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,21666,208644,0,0,610,1,0,0,0,774.17,1598.13,830,0.6419,110,3316,1325,-1,2,0,0,0,1,nil,nil
8/11 18:45:25.730  SPELL_DAMAGE,Player-1080-08A43B67,"Dairybelle-Bloodhoof",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,184575,"Blade of Justice",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,20846,208644,0,0,610,1,0,0,0,774.17,1598.13,830,0.6419,110,819,1194,-1,1,0,0,0,nil,nil,nil
8/11 18:45:25.828  SPELL_CAST_SUCCESS,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,0000000000000000,nil,0x80000000,0x80000000,251094,"Dread Swing",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,20846,208644,0,0,610,1,0,0,0,774.17,1598.13,830,0.6419,110
8/11 18:45:26.161  SPELL_DAMAGE,Player-1389-00279295,"Crazydwarf-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,131900,"A Murder of Crows",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,20506,208644,0,0,610,1,0,0,0,774.17,1598.13,830,0.6419,110,339,492,-1,1,0,0,0,nil,nil,nil
8/11 18:45:26.161  SPELL_DAMAGE,Player-1388-0839852B,"Ixilichit-Lightbringer",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,52212,"Death and Decay",0x20,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,20416,208644,0,0,610,1,0,0,0,774.17,1598.13,830,0.6419,110,90,89,-1,32,0,0,0,nil,nil,nil
8/11 18:45:26.395  SWING_DAMAGE_LANDED,Player-1388-0839852B,"Ixilichit-Lightbringer",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,18948,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6376,110,1467,1069,-1,1,0,0,0,1,nil,nil
8/11 18:45:26.395  SWING_DAMAGE_LANDED,Creature-0-3771-1669-12767-111694-00006F205D,"Acherus Death Knight",0xa28,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,18801,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6376,110,147,215,-1,1,0,0,0,nil,nil,nil
8/11 18:45:26.395  SWING_DAMAGE_LANDED,Pet-0-4235-1750-11535-86731-0102CBCCBA,"Clefthoof",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,18506,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6376,110,294,428,-1,1,0,0,0,nil,nil,nil
8/11 18:45:26.462  SPELL_AURA_REFRESH,Player-1388-0839852B,"Ixilichit-Lightbringer",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,55078,"Blood Plague",0x20,DEBUFF
8/11 18:45:26.462  SPELL_DAMAGE,Player-1388-0839852B,"Ixilichit-Lightbringer",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,50842,"Blood Boil",0x20,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,17751,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6376,110,755,755,-1,32,0,0,0,nil,nil,nil
8/11 18:45:26.462  SPELL_DAMAGE,Player-1389-0853BA1B,"Daisynl-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,131900,"A Murder of Crows",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,17487,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6376,110,263,382,-1,1,0,0,0,nil,nil,nil
8/11 18:45:26.562  SPELL_DAMAGE,Pet-0-4235-1750-11535-86731-0102CBCCBA,"Clefthoof",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,49966,"Smack",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,16469,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6376,110,1018,1485,-1,1,0,0,0,nil,nil,nil
8/11 18:45:26.695  SPELL_PERIODIC_DAMAGE,Player-1389-00279295,"Crazydwarf-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,217200,"Barbed Shot",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,16393,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6376,110,75,109,-1,1,0,0,0,nil,nil,nil
8/11 18:45:26.695  SWING_DAMAGE_LANDED,Creature-0-3771-1669-12767-99773-00006F20AD,"Bloodworm",0xa28,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,16315,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6376,110,78,112,-1,1,0,0,0,nil,nil,nil
8/11 18:45:26.795  RANGE_DAMAGE,Player-1389-00279295,"Crazydwarf-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,75,"Auto Shot",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,15846,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6376,110,468,681,-1,1,0,0,0,nil,nil,nil
8/11 18:45:26.795  SPELL_DAMAGE,Pet-0-3771-1669-12767-113185-0402ED8757,"Fox",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,17253,"Bite",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,15057,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6376,110,788,1150,-1,1,0,0,0,nil,nil,nil
8/11 18:45:26.929  SPELL_DAMAGE,Player-1389-00279295,"Crazydwarf-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,193455,"Cobra Shot",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,14540,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6376,110,516,754,-1,1,0,0,0,nil,nil,nil
8/11 18:45:26.929  SPELL_CAST_START,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,0000000000000000,nil,0x80000000,0x80000000,251096,"Crushing Blow",0x4
8/11 18:45:26.929  SPELL_AURA_APPLIED,Player-1389-0853BA1B,"Daisynl-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,217200,"Barbed Shot",0x1,DEBUFF
8/11 18:45:27.028  SPELL_PERIODIC_DAMAGE,Player-1388-0839852B,"Ixilichit-Lightbringer",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,55078,"Blood Plague",0x20,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,14227,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6418,110,313,155,-1,32,0,0,0,1,nil,nil
8/11 18:45:27.162  SPELL_DAMAGE,Player-1080-08A43B67,"Dairybelle-Bloodhoof",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,35395,"Crusader Strike",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,13794,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6418,110,432,629,-1,1,0,0,0,nil,nil,nil
8/11 18:45:27.162  SPELL_DAMAGE,Player-1389-00279295,"Crazydwarf-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,131900,"A Murder of Crows",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,13455,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6418,110,339,492,-1,1,0,0,0,nil,nil,nil
8/11 18:45:27.162  SWING_DAMAGE_LANDED,Pet-0-3771-1669-12767-113185-0402ED8757,"Fox",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,13227,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6418,110,227,332,-1,1,0,0,0,nil,nil,nil
8/11 18:45:27.162  SPELL_DAMAGE,Player-1388-0839852B,"Ixilichit-Lightbringer",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,52212,"Death and Decay",0x20,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,13136,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6418,110,90,89,-1,32,0,0,0,nil,nil,nil
8/11 18:45:27.347  SPELL_DAMAGE,Player-1389-06944028,"Craise-Terokkar",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,24275,"Hammer of Wrath",0x2,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,10506,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6418,110,2630,1313,-1,2,0,0,0,1,nil,nil
8/11 18:45:27.347  SPELL_CAST_SUCCESS,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,0000000000000000,nil,0x80000000,0x80000000,251096,"Crushing Blow",0x4,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,10506,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6418,110
8/11 18:45:27.347  SPELL_DAMAGE,Pet-0-3771-1669-12767-113185-0402ED8757,"Fox",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,201754,"Stomp",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,10163,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6418,110,342,498,-1,1,0,0,0,nil,nil,nil
8/11 18:45:27.515  SPELL_DAMAGE,Player-1389-0853BA1B,"Daisynl-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,131900,"A Murder of Crows",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,9900,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6418,110,263,382,-1,1,0,0,0,nil,nil,nil
8/11 18:45:27.515  SWING_DAMAGE_LANDED,Pet-0-4235-1750-11535-86731-0102CBCCBA,"Clefthoof",0x1228,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,9606,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6418,110,294,428,-1,1,0,0,0,nil,nil,nil
8/11 18:45:27.681  SPELL_DAMAGE,Player-1388-0839852B,"Ixilichit-Lightbringer",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,206930,"Heart Strike",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,9230,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6418,110,375,546,-1,1,0,0,0,nil,nil,nil
8/11 18:45:27.681  RANGE_DAMAGE,Player-1389-0853BA1B,"Daisynl-Darkspear",0x528,0x0,Creature-0-3771-1669-12767-120393-00006F200F,"Siegemaster Voraan",0xa48,0x0,75,"Auto Shot",0x1,Creature-0-3771-1669-12767-120393-00006F200F,0000000000000000,8449,208644,0,0,610,1,0,0,0,774.87,1598.65,830,0.6418,110,781,558,-1,1,0,0,0,1,nil,nil
